FECHACORTE;FECHAREGISTRO;CODIGO;NOMBRE;CATEGORIA;NIVEL;INSTITUCIÓN;GRUPO;SUB_GRUPO;MACROREGIONES;UBIGEO;REGION;PROVINCIA;DISTRITO;CIL_TOT_CILINDROS;CIL_TOT_PROPIOS;CIL_TOT_TERCEROS;CIL_VOL_POT_MT3;CIL_NU_CIL_LLEN_INI_DU24;CIL_NU_CIL_REABAST_DU24;CIL_VOL_DISP_M3_DU24;CIL_NU_CIL_CONSUM_CU24;CIL_VOL_M3_CU24;CIL_SAL_FIN_M3_CU24
20210331;31/03/2021 23:36;8266;HOSPITAL NAVAL;III-1;Nivel 3;SANIDAD DE LA MARINA DE GUERRA DEL PERU;PÚBLICOS;SANIDAD;;70102;CALLAO;CALLAO;BELLAVISTA;112;0;112;1120;112;14;1260;14;140;1120
20210331;31/03/2021 07:04;26935;CLÃNICA FÃTIMA;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;30;10;20;300;15;15;300;13;130;170
20210331;31/03/2021 08:17;6212;HOSPITAL DE EMERGENCIAS PEDIATRICAS;III-E;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150115;LIMA;LIMA;LA VICTORIA;34;4;30;340;7;0;70;1;10;60
20210331;31/03/2021 07:50;12261;CLINICA INMACULADA;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200601;PIURA;SULLANA;SULLANA;9;9;0;90;0;9;90;0;0;90
20210331;31/03/2021 17:28;21009;CLINICA SAN LUIS ASISTENCIAL DOCENTE S.R.L.;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;30;20;10;300;20;0;200;5;50;150
20210331;31/03/2021 08:56;20925;HOSPITAL DE ALTA COMPLEJIDAD DE LA LIBERTAD VIRGEN DE LA PUERTA;III-E;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;191;111;80;1243;52;12;476;43;305;171
20210331;31/03/2021 17:57;7126;HOSPITAL DE VENTANILLA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;;70106;CALLAO;CALLAO;VENTANILLA;108;58;50;1080;30;0;300;20;200;100
20210331;31/03/2021 16:35;17385;CLINICA SAN BARTOLOME;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150117;LIMA;LIMA;LOS OLIVOS;6;6;0;60;1;0;10;1;10;0
20210331;31/03/2021 08:12;1472;HOSPITAL DE APOYO RECUAY;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;21701;ANCASH;RECUAY;RECUAY;31;14;17;249;9;9;152;5;50;102
20210331;31/03/2021 06:43;9251;HOSPITAL NACIONAL GUILLERMO ALMENARA IRIGOYEN;III-2;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;;150115;LIMA;LIMA;LA VICTORIA;25;5;20;250;10;25;350;20;200;150
20210331;31/03/2021 00:40;25208;GRUPO CARITA FELIZ S.A.;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200101;PIURA;PIURA;PIURA;30;30;0;300;30;0;300;5;50;250
20210331;31/03/2021 01:23;12947;CLINICA SANTA MARIA;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150141;LIMA;LIMA;SURQUILLO;24;0;24;240;14;0;140;2;20;120
20210331;31/03/2021 07:00;9067;HOSPITAL EL BUEN SAMARITANO;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;10701;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;26;5;21;250;6;8;140;1;10;130
20210331;31/03/2021 07:56;18704;FAMISALUD;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;110201;ICA;CHINCHA;CHINCHA ALTA;10;10;0;84;15;3;152;5;40;112
20210331;31/03/2021 17:45;16363;INSTITUTO PERUANO DE OFTALMOLOGIA;II-E;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;200104;PIURA;PIURA;CASTILLA;6;4;2;19;20;0;132;0;0;132
20210331;31/03/2021 17:15;10515;CLINICA SANTA LUCIA S.A.C.;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150130;LIMA;LIMA;SAN BORJA;1;0;1;10;1;0;10;0;0;10
20210331;31/03/2021 17:35;10723;HOSPITAL PRIVADO DEL PERU;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200105;PIURA;PIURA;CATACAOS;30;0;30;300;20;0;200;0;0;200
20210331;31/03/2021 09:03;5947;HOSPITAL DE MEDIANA COMPLEJIDAD JOSE AGURTO TELLO;II-2;Nivel 2;MINSA;PÚBLICOS;MINSA/GR;;150118;LIMA;LIMA;LURIGANCHO;113;95;18;734;3;56;580;21;200;380
20210331;31/03/2021 17:41;3156;SAN JUAN DE DIOS (AYAVIRI);II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;210801;PUNO;MELGAR;AYAVIRI;26;26;0;184;17;0;128;2;14;114
20210331;31/03/2021 09:41;10182;CLINICA JESUS DEL NORTE;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150112;LIMA;LIMA;INDEPENDENCIA;65;0;65;650;65;0;650;2;20;630
20210331;31/03/2021 10:15;18011;INCOR;III-E;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;;150113;LIMA;LIMA;JESUS MARIA;;;;;;;;;;
20210331;31/03/2021 17:44;9123;CLINICA ANGLOAMERICANA;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150131;LIMA;LIMA;SAN ISIDRO;38;30;8;380;34;0;340;4;40;300
20210331;31/03/2021 17:49;9683;CLINICA PROSALUD;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;210101;PUNO;PUNO;PUNO;8;8;0;40;8;0;40;0;0;40
20210331;31/03/2021 18:14;23151;CLINICA CORI;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150117;LIMA;LIMA;LOS OLIVOS;6;3;3;60;3;3;60;0;0;60
20210331;31/03/2021 18:33;16353;CLINICA MONTELUZ;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150125;LIMA;LIMA;PUENTE PIEDRA;21;21;0;126;2;0;12;1;6;6
20210331;31/03/2021 07:40;8653;HOSPITAL II ALBERTO HURTADO ABADIA - LA OROYA;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Centro;120808;JUNIN;YAULI;SANTA ROSA DE SACCO;45;0;45;450;45;0;450;3;30;420
20210331;31/03/2021 10:57;6207;HOSPITAL NACIONAL ARZOBISPO LOAYZA;III-1;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150101;LIMA;LIMA;LIMA;78;43;35;700;15;122;1162;127;1082;80
20210331;31/03/2021 10:04;1232;HOSPITAL GOYENECHE;III-1;Nivel 3;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;40101;AREQUIPA;AREQUIPA;AREQUIPA;205;135;70;2050;50;50;1000;37;370;630
20210331;31/03/2021 10:17;519;DE APOYO JUNIN;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;120501;JUNIN;JUNIN;JUNIN;81;70;11;744;19;0;148;10;107;41
20210331;31/03/2021 09:05;9648;CLINICA TATAJE;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;110101;ICA;ICA;ICA;2;2;0;12;4;0;24;0;0;24
20210331;31/03/2021 07:53;20274;ESSALUD - HOSPITAL I YURIMAGUAS;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Oriente;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;70;0;70;560;19;0;152;2;16;136
20210331;31/03/2021 07:23;18404;CLINICA SAN PABLO TRUJILLO;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;46;0;46;1254;38;8;1254;12;350;904
20210331;31/03/2021 08:52;18310;SANNA - CLINICA BELEN;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200101;PIURA;PIURA;PIURA;84;0;84;867;51;15;597;41;432;165
20210331;31/03/2021 07:04;8654;HOSPITAL I TARMA;I-4;Nivel 1;ESSALUD;PÚBLICOS;ESSALUD;Zona Centro;120701;JUNIN;TARMA;TARMA;48;25;23;470;14;0;140;3;30;110
20210331;31/03/2021 09:43;8281;CLUB DE LA SALUD;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150101;LIMA;LIMA;LIMA;70;0;70;700;70;0;700;0;0;700
20210331;31/03/2021 09:02;18584;CLINICA MARIA DEL SOCORRO;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150103;LIMA;LIMA;ATE;8;8;0;61;7;0;51;1;13;38
20210331;31/03/2021 11:09;15610;ClÃ­nica Internacional - Sede Lima;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150101;LIMA;LIMA;LIMA;;;;;;;;;;
20210331;31/03/2021 23:45;14509;CLINICA SAN MARTIN;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;4;1;3;30;2;0;14;0;0;14
20210331;31/03/2021 17:31;11978;CLINICA MONTE SINAI JULIACA E.I.R.L.;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;211101;PUNO;SAN ROMAN;JULIACA;5;5;0;50;1;0;10;0;0;10
20210331;31/03/2021 07:45;18580;GUILLERMO KAELIN DE LA FUENTE;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;64;39;25;82;62;0;80;2;2;78
20210331;31/03/2021 18:07;15963;LA CLINICA DE ICA DR. JULIO TATAJE BARRIGA SRL;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;110101;ICA;ICA;ICA;1;0;1;10;1;1;20;0;0;20
20210331;31/03/2021 07:55;10669;CLÃNICA PERUANA DE LA VISION;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150113;LIMA;LIMA;JESUS MARIA;1;1;0;10;1;0;10;0;0;10
20210331;31/03/2021 10:27;3754;HOSPITAL DE APOYO SAN FRANCISCO;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;50503;AYACUCHO;LA MAR;AYNA;88;75;13;880;43;10;530;10;100;430
20210331;31/03/2021 07:57;1587;HOSPITAL DE APOYO CARAZ;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;21201;ANCASH;HUAYLAS;CARAZ;65;65;0;650;27;0;162;8;48;114
20210331;31/03/2021 08:15;4659;HOSPITAL DE APOYO CHOTA - JOSE SOTO CADENILLAS;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;60401;CAJAMARCA;CHOTA;CHOTA;131;131;0;1310;34;50;840;16;160;680
20210331;31/03/2021 08:49;5577;HOSPITAL AMAZONICO - YARINACOCHA;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Oriente;250105;UCAYALI;CORONEL PORTILLO;YARINACOCHA;204;120;84;1632;91;0;728;56;448;280
20210331;31/03/2021 17:34;18581;CLINICA PETRAS;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150131;LIMA;LIMA;SAN ISIDRO;6;6;0;48;6;0;48;0;0;48
20210331;31/03/2021 08:32;27857;INSTITUTO REGIONAL DE ENFERMEDADES NEOPLÃSICAS DEL CENTRO - IREN CENTRO;II-E;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;120201;JUNIN;CONCEPCION;CONCEPCION;147;147;0;1470;23;12;350;7;70;280
20210331;30/03/2021 23:14;15266;CLINICA Y BOTICA SAN JUAN;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;60801;CAJAMARCA;JAEN;JAEN;5;4;1;32;4;0;26;1;6;20
20210331;31/03/2021 18:43;2398;SANTO TOMAS;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;80701;CUSCO;CHUMBIVILCAS;SANTO TOMAS;110;20;90;1100;45;0;450;1;10;440
20210331;31/03/2021 07:33;10014;DR. VICTOR PAREDES;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;80101;CUSCO;CUSCO;CUSCO;15;0;15;90;1;0;6;0;0;6
20210331;31/03/2021 07:34;2021;HOSPITAL DE APOYO II - 1 NUESTRA SEÃ‘ORA DE LAS MERCEDES - PAITA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;200501;PIURA;PAITA;PAITA;70;70;0;700;30;0;300;18;180;120
20210331;31/03/2021 07:36;5204;HOSPITAL DE ESPECIALIDADES BASICAS LA NORIA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;37;36;1;208;16;0;135;1;10;125
20210331;31/03/2021 07:41;8658;HOSPITAL I RIO NEGRO - SATIPO;I-4;Nivel 1;ESSALUD;PÚBLICOS;ESSALUD;Zona Centro;120607;JUNIN;SATIPO;RIO NEGRO;31;18;13;310;13;0;130;2;20;110
20210331;31/03/2021 07:44;18667;CLINICA ARROYO;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150131;LIMA;LIMA;SAN ISIDRO;4;3;1;18;4;0;18;1;8;10
20210331;31/03/2021 08:13;13912;FELIX TORREALVA GUTIERREZ;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;110101;ICA;ICA;ICA;;;;;;;;;;
20210331;31/03/2021 08:51;27214;CLINICA SAN PABLO AREQUIPA;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;40104;AREQUIPA;AREQUIPA;CERRO COLORADO;100;52;48;718;93;0;712;7;12;700
20210331;31/03/2021 09:05;17634;ONCOSALUD;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150130;LIMA;LIMA;SAN BORJA;3;3;0;30;3;0;30;0;0;30
20210331;31/03/2021 09:37;8577;HOSPITAL NACIONAL ALMANZOR AGUINAGA ASENJO;III-1;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;98;0;98;733;45;0;203;28;186;17
20210331;31/03/2021 18:56;12161;MACSALUD;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;80108;CUSCO;CUSCO;WANCHAQ;55;6;49;550;14;0;140;2;20;120
20210331;31/03/2021 18:14;3575;HOSPITAL  JESUS NAZARENO;II-E;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;36;36;0;360;23;13;360;29;290;70
20210331;31/03/2021 19:05;5306;HOSPITAL PROVINCIAL DE JULCAN;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;130501;LA LIBERTAD;JULCAN;JULCAN;44;44;0;417;8;0;80;2;20;60
20210331;31/03/2021 17:45;2232;C.S EL TUNAL;I-4;Nivel 1;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;200305;PIURA;HUANCABAMBA;LALAQUIZ;5;0;5;34;5;0;34;0;0;34
20210331;31/03/2021 17:43;9319;HOSPITAL I VICTOR ALFREDO LAZO PERALTA;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Oriente;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;406;286;120;4060;274;0;2740;6;60;2680
20210331;31/03/2021 12:32;11009;HOSPITAL I SAMUEL PASTOR DE CAMANA ESSALUD;I-4;Nivel 1;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;40208;AREQUIPA;CAMANA;SAMUEL PASTOR;110;73;37;1016;70;3;730;7;70;660
20210331;31/03/2021 08:25;9278;FLORENCIA DE MORA;II-E;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Norte;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;17;0;17;170;10;7;170;2;20;150
20210331;31/03/2021 09:10;5145;SANTA MARIA DE NIEVA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;10401;AMAZONAS;CONDORCANQUI;NIEVA;142;142;0;798;30;0;180;7;70;110
20210331;31/03/2021 09:55;12633;CLINICA JAVIER PRADO;II-2;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150131;LIMA;LIMA;SAN ISIDRO;10;0;10;100;10;0;100;0;0;100
20210331;31/03/2021 08:19;13044;MEGASALUD NARANJAL S.A.C. (CLINICA NARANJAL);II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150117;LIMA;LIMA;LOS OLIVOS;2;0;2;16;2;0;16;1;8;8
20210331;31/03/2021 18:08;15375;CLINICA SAN PEDRO (CLINICA SAN PEDRO S.A.C.);II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Centro;21801;ANCASH;SANTA;CHIMBOTE;20;0;20;200;9;0;90;1;10;80
20210331;31/03/2021 07:57;16918;INSTITUTO NACIONAL DE SALUD NIÃ‘O SAN BORJA;III-2;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150130;LIMA;LIMA;SAN BORJA;;;;;;;;;;
20210331;31/03/2021 08:14;2864;HOSPITAL HIPOLITO UNANUE DE TACNA;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;230101;TACNA;TACNA;TACNA;521;521;0;4109;275;30;2381;72;565;1816
20210331;31/03/2021 09:44;10883;CLINICA SAN PEDRO;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Centro;150801;LIMA;HUAURA;HUACHO;7;3;4;70;4;0;40;1;10;30
20210331;31/03/2021 09:10;8265;HOSPITAL NACIONAL ALBERTO SABOGAL SOLOGUREN DE LA RED ASISTENCIAL SABOGAL;III-1;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;;70102;CALLAO;CALLAO;BELLAVISTA;205;95;110;2038;91;24;1138;29;278;860
20210331;31/03/2021 17:55;20346;CLINICA SANTA BEATRIZ;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150113;LIMA;LIMA;JESUS MARIA;3;0;3;30;3;0;30;0;0;30
20210331;31/03/2021 09:11;8258;REJUVENECIMIENTO Y ESTETICA CABANI SRL;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150130;LIMA;LIMA;SAN BORJA;15;10;5;150;8;0;80;0;0;80
20210331;31/03/2021 19:27;10777;CLINICA VIRGEN DEL PILAR SCRL;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;200601;PIURA;SULLANA;SULLANA;9;6;3;54;7;0;42;1;6;36
20210331;31/03/2021 11:25;13290;HOSPITAL NACIONAL III-1 CARLOS ALBERTO SEGUÃN ESCOBEDO;III-1;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;40101;AREQUIPA;AREQUIPA;AREQUIPA;809;641;168;6942;261;66;2351;78;539;1812
20210331;31/03/2021 09:15;5231;HOSPITAL DISTRITAL LAREDO;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;130106;LA LIBERTAD;TRUJILLO;LAREDO;14;14;0;140;0;0;0;0;0;0
20210331;31/03/2021 21:53;15269;CLINICA SAN FERNANDO E.I.R.L;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;60801;CAJAMARCA;JAEN;JAEN;8;8;0;60;8;2;76;2;16;60
20210331;31/03/2021 08:33;10041;ADOLFO GUEVARA VELASCO;III-1;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;80108;CUSCO;CUSCO;WANCHAQ;1217;444;773;11094;308;90;3370;120;1100;2270
20210331;31/03/2021 18:42;9641;CLINICA MUNDO SALUD SAC;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150117;LIMA;LIMA;LOS OLIVOS;16;0;16;160;5;3;80;4;40;40
20210331;31/03/2021 11:06;12106;CLINICA MEDICA PRIMAVERA;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150117;LIMA;LIMA;LOS OLIVOS;6;6;0;64;6;0;64;0;0;64
20210331;31/03/2021 09:49;16721;HOSPITAL CENTRAL DE MAJES ING. ANGEL GABRIEL CHURA GALLEGOS;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;40520;AREQUIPA;CAYLLOMA;MAJES;101;101;0;1010;10;8;180;6;60;120
20210331;31/03/2021 08:25;5986;HOSPITAL REZOLA;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;150501;LIMA;CAÃ‘ETE;SAN VICENTE DE CAÃ‘ETE;240;20;220;2400;80;20;1000;50;500;500
20210331;31/03/2021 10:22;24173;OXIGEN MEDICAL NETWORK;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;80106;CUSCO;CUSCO;SANTIAGO;29;0;29;232;29;15;352;24;192;160
20210331;31/03/2021 09:03;21412;CLÃNICA MADRE DE CRISTO;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;6;0;6;36;6;0;36;0;0;36
20210331;31/03/2021 07:16;6208;INSTITUTO NACIONAL MATERNO PERINATAL;III-2;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150101;LIMA;LIMA;LIMA;50;30;20;500;7;5;120;5;50;70
20210331;31/03/2021 07:18;9749;HOSPITAL II - E HUARIACA;II-E;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Centro;190103;PASCO;PASCO;HUARIACA;194;180;14;1940;238;0;2380;18;180;2200
20210331;31/03/2021 07:31;3359;SANTA MARIA DEL SOCORRO;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;110101;ICA;ICA;ICA;26;24;2;518;13;0;245;6;98;147
20210331;31/03/2021 07:41;18307;CLINICA MARIA SRL;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150117;LIMA;LIMA;LOS OLIVOS;6;0;6;60;3;0;30;3;30;0
20210331;31/03/2021 07:44;8516;CLINICA SANTO DOMINGO;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Centro;120101;JUNIN;HUANCAYO;HUANCAYO;35;8;27;350;35;0;350;2;20;330
20210331;31/03/2021 07:50;3358;REGIONAL DE ICA;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;110101;ICA;ICA;ICA;284;186;98;2772;89;0;734;7;66;668
20210331;31/03/2021 08:10;9090;"CLINICA "" LIMATAMBO""";II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;35;7;28;315;17;12;255;6;60;195
20210331;31/03/2021 08:13;1719;HOSPITAL DE APOYO CASMA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;20801;ANCASH;CASMA;CASMA;102;30;72;1020;2;50;520;42;420;100
20210331;31/03/2021 08:22;3917;HOSPITAL PROVINCIAL DE ACOBAMBA;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;90201;HUANCAVELICA;ACOBAMBA;ACOBAMBA;56;56;0;560;26;10;360;10;100;260
20210331;31/03/2021 09:11;14361;INSTITUTO DEL CEREBRO Y LA COLUMNA VERTEBRAL;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150122;LIMA;LIMA;MIRAFLORES;5;0;5;50;4;2;40;1;10;30
20210331;31/03/2021 10:07;5243;HOSPITAL DISTRITAL VISTA ALEGRE;II-1;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;16;12;4;102;1;0;6;0;0;6
20210331;31/03/2021 10:43;11241;CLINICA SAN VICENTE S.A.;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150135;LIMA;LIMA;SAN MARTIN DE PORRES;29;18;11;290;3;0;30;0;0;30
20210331;31/03/2021 11:11;6210;INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS;III-2;Nivel 3;MINSA;PÚBLICOS;MINSA/GR;;150141;LIMA;LIMA;SURQUILLO;143;53;90;1106;81;0;810;7;70;740
20210331;31/03/2021 11:17;8652;HOSPITAL NACIONAL RAMIRO PRIALE PRIALE;III-1;Nivel 3;ESSALUD;PÚBLICOS;ESSALUD;Zona Centro;120114;JUNIN;HUANCAYO;EL TAMBO;820;552;268;7712;343;45;3842;94;920;2922
20210331;31/03/2021 20:04;11470;HOSPITAL REGIONAL LAMBAYEQUE;III-1;Nivel 3;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;128;128;0;301;40;20;410;25;160;250
20210331;31/03/2021 12:15;13291;HOSPITAL III YANAHUARA;II-1;Nivel 2;ESSALUD;PÚBLICOS;ESSALUD;Zona Sur;40126;AREQUIPA;AREQUIPA;YANAHUARA;199;81;118;1585;30;18;419;24;210;209
20210331;31/03/2021 17:50;10581;SANNA/SANCHEZ FERRER S.A.;II-1;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Norte;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;13;13;0;130;11;0;110;2;20;90
20210331;31/03/2021 17:50;15927;CLINICA DE OJOS DÂ´OPELUCE;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;;150116;LIMA;LIMA;LINCE;1;0;1;10;1;0;10;0;0;10
20210331;31/03/2021 13:18;2143;E.S I-4 SECHURA;I-4;Nivel 1;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Norte;200801;PIURA;SECHURA;SECHURA;43;4;39;390;3;0;30;1;10;20
20210331;31/03/2021 07:57;16541;HOGAR CLINICA SAN JUAN DE DIOS-CUSCO;II-E;Nivel 2;PRIVADO;PRIVADOS;PRIVADOS;Zona Sur;80101;CUSCO;CUSCO;CUSCO;14;14;0;124;0;9;82;2;20;62
20210331;31/03/2021 08:00;7639;HOSPITAL GENERAL DE HUACHO;II-2;Nivel 2;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Centro;150801;LIMA;HUAURA;HUACHO;245;245;0;2036;81;39;930;39;256;674
20210331;31/03/2021 08:34;2305;ANTONIO LORENA DEL CUSCO;III-1;Nivel 3;GOBIERNO REGIONAL;PÚBLICOS;MINSA/GR;Zona Sur;80106;CUSCO;CUSCO;SANTIAGO;356;206;150;3560;276;80;3560;80;800;2760
